Date,Close,Adj Close,Dividends,,divMult,revCumProdDivMult,Adj Close w/o divs,,Split Multiple,Split Multiple rounded 2d.p,Quantity Multiplyer Raw,Quantity Multiplyer
9/29/05,85.02,24.78,0,,1,0.897,27.627,,0.324951827,0.3,1,
9/30/05,84.88,24.74,0,,1,0.897,27.583,,0.324962394,0.3,1,
10/3/05,85.42,24.9,0,,1,0.897,27.761,,0.324996408,0.3,1,
10/4/05,84.62,24.67,0,,1,0.897,27.505,,0.325038578,0.3,1,
10/5/05,82.05,23.92,0,,1,0.897,26.669,,0.325028446,0.3,1,
10/6/05,79.18,23.08,0,,1,0.897,25.732,,0.324981836,0.3,1,
10/7/05,81.14,23.65,0,,1,0.897,26.368,,0.324963754,0.3,1,
10/10/05,80.87,23.57,0,,1,0.897,26.278,,0.324945795,0.3,1,
10/11/05,81.22,23.67,0,,1,0.897,26.390,,0.324918212,0.3,1,
10/12/05,78.73,22.95,0,,1,0.897,25.587,,0.324998398,0.3,1,
10/13/05,78.24,22.81,0,,1,0.897,25.431,,0.325038814,0.3,1,
10/14/05,77.94,22.72,0,,1,0.897,25.331,,0.325002504,0.3,1,
10/17/05,78.8,22.97,0,,1,0.897,25.609,,0.324992665,0.3,1,
10/18/05,76.8,22.39,0,,1,0.897,24.963,,0.325036142,0.3,1,
10/19/05,78.3,22.82,0,,1,0.897,25.442,,0.324932131,0.3,1,
10/20/05,75.15,21.91,0,,1,0.897,24.428,,0.3250515,0.3,1,
10/21/05,77.15,22.49,0,,1,0.897,25.074,,0.325006694,0.3,1,
10/24/05,79.23,23.09,0,,1,0.897,25.743,,0.324917467,0.3,1,
10/25/05,77.67,22.64,0,,1,0.897,25.242,,0.324983939,0.3,1,
10/26/05,77.95,22.72,0,,1,0.897,25.331,,0.32496081,0.3,1,
10/27/05,76.1,22.18,0,,1,0.897,24.729,,0.324949345,0.3,1,
10/28/05,78.1,22.77,0,,1,0.897,25.386,,0.325050455,0.3,1,
10/31/05,79.5,23.17,0,,1,0.897,25.832,,0.324935893,0.3,1,
11/1/05,80.9,23.58,0,,1,0.897,26.290,,0.324963109,0.3,1,
11/2/05,82.15,23.95,0,,1,0.897,26.702,,0.325039942,0.3,1,
11/3/05,82.24,23.97,0,,1,0.897,26.724,,0.324955367,0.3,1,
11/4/05,82.07,23.92,0,,1,0.897,26.669,,0.324949238,0.3,1,
11/7/05,82.13,23.94,0,,1,0.897,26.691,,0.324983345,0.3,1,
11/8/05,81.36,23.72,0,,1,0.897,26.446,,0.325044279,0.3,1,
11/9/05,82.58,24.07,0,,1,0.897,26.836,,0.324967548,0.3,1,
11/10/05,82.71,24.11,0,,1,0.897,26.880,,0.324995966,0.3,1,
11/11/05,82.89,24.16,0,,1,0.897,26.936,,0.324962743,0.3,1,
11/14/05,82.67,24.1,0,,1,0.897,26.869,,0.325018354,0.3,1,
11/15/05,82.2,23.96,0,,1,0.897,26.713,,0.324977862,0.3,1,
11/16/05,82.9,24.16,0,,1,0.897,26.936,,0.324923543,0.3,1,
11/17/05,84.12,24.52,0,,1,0.897,27.338,,0.324982506,0.3,1,
11/18/05,84.35,24.59,0,,1,0.897,27.416,,0.325021599,0.3,1,
11/21/05,84.4,24.6,0,,1,0.897,27.427,,0.324961149,0.3,1,
11/22/05,84.36,24.59,0,,1,0.897,27.416,,0.324983071,0.3,1,
11/23/05,85.25,24.85,0,,1,0.897,27.705,,0.32499059,0.3,1,
11/25/05,85.19,24.83,0,,1,0.897,27.683,,0.324957738,0.3,1,
11/28/05,84.65,24.67,0,,1,0.897,27.505,,0.324923384,0.3,1,
11/29/05,83.9,24.46,0,,1,0.897,27.271,,0.325037353,0.3,1,
11/30/05,84.1,24.51,0,,1,0.897,27.326,,0.324927221,0.3,1,
12/1/05,86.3,25.16,0,,1,0.897,28.051,,0.325041357,0.3,1,
12/2/05,86.2,25.13,0,,1,0.897,28.018,,0.325030416,0.3,1,
12/5/05,86.9,25.33,0,,1,0.897,28.241,,0.324978174,0.3,1,
12/6/05,87.7,25.56,0,,1,0.897,28.497,,0.324937652,0.3,1,
12/7/05,86.87,25.32,0,,1,0.897,28.229,,0.324962061,0.3,1,
12/8/05,86.22,25.13,0,,1,0.897,28.018,,0.324955021,0.3,1,
12/9/05,87.1,25.39,0,,1,0.897,28.307,,0.324999975,0.3,1,
12/12/05,87.6,25.53,0,,1,0.897,28.464,,0.324926767,0.3,1,
12/13/05,88.75,25.87,0,,1,0.897,28.843,,0.324987643,0.3,1,
12/14/05,88.16,25.7,0,,1,0.897,28.653,,0.325012694,0.3,1,
12/15/05,87.8,25.59,0,,1,0.897,28.530,,0.324948511,0.3,1,
12/16/05,87.5,25.51,0,,1,0.897,28.441,,0.325043276,0.3,1,
12/19/05,87.3,25.45,0,,1,0.897,28.374,,0.325021675,0.3,1,
12/20/05,88.05,25.67,0,,1,0.897,28.620,,0.325038863,0.3,1,
12/21/05,89.48,26.08,0,,1,0.897,29.077,,0.324952882,0.3,1,
12/22/05,89.5,26.09,0,,0.996320335,0.897,29.088,,0.325004837,0.3,1,
12/23/05,89.04,26.24,0.32933,,1,0.900,29.148,,0.327353098,0.3,1,
12/27/05,88.05,25.95,0,,1,0.900,28.825,,0.327375201,0.3,1,
12/28/05,88.29,26.02,0,,1,0.900,28.903,,0.327365984,0.3,1,
12/29/05,88.3,26.03,0,,1,0.900,28.914,,0.327454709,0.3,1,
12/30/05,88.25,26.01,0,,1,0.900,28.892,,0.327388495,0.3,1,
1/3/06,91.55,26.98,0,,1,0.900,29.970,,0.327356804,0.3,1,
1/4/06,92.38,27.23,0,,1,0.900,30.247,,0.3274217,0.3,1,
1/5/06,92.85,27.37,0,,1,0.900,30.403,,0.327439196,0.3,1,
1/6/06,94.79,27.94,0,,1,0.900,31.036,,0.327417324,0.3,1,
1/9/06,95.72,28.21,0,,1,0.900,31.336,,0.327369467,0.3,1,
1/10/06,94.57,27.87,0,,1,0.900,30.958,,0.327356792,0.3,1,
1/11/06,95.68,28.2,0,,1,0.900,31.325,,0.327390232,0.3,1,
1/12/06,94.35,27.81,0,,1,0.900,30.891,,0.327413709,0.3,1,
1/13/06,94.45,27.84,0,,1,0.900,30.925,,0.32741988,0.3,1,
1/17/06,92.8,27.35,0,,1,0.900,30.381,,0.32737622,0.3,1,
1/18/06,92.75,27.34,0,,1,0.900,30.369,,0.32743294,0.3,1,
1/19/06,95.75,28.22,0,,1,0.900,31.347,,0.327382908,0.3,1,
1/20/06,92.9,27.38,0,,1,0.900,30.414,,0.327382534,0.3,1,
1/23/06,95.6,28.18,0,,1,0.900,31.302,,0.327431813,0.3,1,
1/24/06,97.1,28.62,0,,1,0.900,31.791,,0.327407162,0.3,1,
1/25/06,97.15,28.63,0,,1,0.900,31.802,,0.327352995,0.3,1,
1/26/06,99.45,29.31,0,,1,0.900,32.558,,0.327377484,0.3,1,
