Date,Open,High,Low,Close,Volume,Adj Close,Dividends
2010-06-08,83.52,83.52,82.55,83.11,1085200,65.98,0.0
2010-06-09,83.3,83.45,83.01,83.29,1081900,66.12,0.0
2010-06-10,83.61,84.14,83.37,84.14,588200,66.8,0.0
2010-06-11,83.69,84.28,83.59,84.26,468300,66.89,0.0
2010-06-14,84.35,84.7,84.25,84.37,843100,66.98,0.0
2010-06-15,84.65,85.43,84.56,85.19,1387200,67.63,0.0
2010-06-16,84.99,85.32,84.8,85.26,1877200,67.69,0.0
2010-06-17,85.5,85.94,85.36,85.9,1097000,68.2,0.0
2010-06-18,85.98,86.33,85.93,86.27,734300,68.49,0.0
2010-06-21,86.77,86.82,86.47,86.58,1094400,68.74,0.0
2010-06-22,86.5,86.6,85.62,85.96,1011000,68.24,0.0
2010-06-23,86.03,86.09,85.29,85.9,882300,68.2,0.0
2010-06-24,85.72,85.77,85.2,85.31,613600,67.73,0.0
2010-06-25,85.63,85.74,85.25,85.7,536500,68.04,0.0
2010-06-28,85.82,86.2,85.67,85.89,682200,68.19,0.0
2010-06-29,85.57,85.58,84.53,85.03,1354400,67.51,0.0
2010-06-30,84.85,85.12,84.51,84.9,1111300,67.4,0.0
2010-07-01,84.46,84.72,83.46,84.68,2044000,67.72,0.623
2010-07-02,84.56,85.15,84.5,84.7,880400,67.74,0.0
2010-07-06,85.21,85.41,84.86,85.37,1176600,68.28,0.0
2010-07-07,85.38,86.48,85.2,86.4,1173900,69.1,0.0
2010-07-08,86.66,86.84,86.12,86.8,1525200,69.42,0.0
2010-07-09,86.8,86.8,86.47,86.6,778800,69.26,0.0
2010-07-12,86.71,86.72,85.86,86.53,786500,69.2,0.0
2010-07-13,86.75,87.35,86.52,87.2,1464900,69.74,0.0
2010-07-14,87.05,87.26,86.88,87.12,640400,69.68,0.0
2010-07-15,86.96,87.3,86.92,87.25,565900,69.78,0.0
2010-07-16,87.19,87.21,86.48,86.72,1215300,69.36,0.0
2010-07-19,86.98,87.22,86.73,87.01,556000,69.59,0.0
2010-07-20,87.0,88.16,86.86,87.71,2442800,70.15,0.0
2010-07-21,88.08,88.44,87.37,87.67,1376100,70.12,0.0
2010-07-22,87.95,88.46,87.95,88.45,809300,70.74,0.0
2010-07-23,88.39,88.85,88.04,88.85,985400,71.06,0.0
2010-07-26,88.8,88.96,88.47,88.89,887200,71.09,0.0
2010-07-27,88.99,89.1,88.48,88.77,887100,71.0,0.0
2010-07-28,88.88,88.95,88.52,88.58,603100,70.84,0.0
2010-07-29,88.88,88.93,88.58,88.85,628800,71.06,0.0
2010-07-30,88.6,88.87,88.35,88.62,1038700,70.88,0.0
2010-08-02,88.39,88.55,88.2,88.48,1021600,71.25,0.599
2010-08-03,88.17,88.63,88.09,88.48,1705900,71.25,0.0
2010-08-04,88.58,88.59,88.29,88.43,1844200,71.2,0.0
2010-08-05,88.34,88.41,88.15,88.39,708100,71.17,0.0
2010-08-06,88.34,88.39,87.87,88.37,830300,71.16,0.0
2010-08-09,88.59,88.59,88.09,88.21,1266200,71.03,0.0
2010-08-10,88.23,88.3,87.95,88.18,1271500,71.0,0.0
2010-08-11,87.59,87.7,86.9,87.03,1558600,70.08,0.0
2010-08-12,86.65,87.14,86.2,86.73,1261600,69.84,0.0
2010-08-13,86.97,87.33,86.65,87.11,776300,70.14,0.0
2010-08-16,86.99,87.47,86.98,87.22,1087600,70.23,0.0
2010-08-17,87.55,87.78,87.47,87.55,860800,70.5,0.0
2010-08-18,87.6,87.76,87.5,87.7,717000,70.62,0.0
2010-08-19,87.7,87.81,87.28,87.52,882800,70.47,0.0
2010-08-20,87.52,87.77,87.46,87.73,557700,70.64,0.0
2010-08-23,87.8,87.81,87.57,87.73,633300,70.64,0.0
2010-08-24,87.51,87.57,87.25,87.27,1000800,70.27,0.0
2010-08-25,87.2,87.32,86.79,87.15,788400,70.17,0.0
2010-08-26,87.22,87.44,86.8,87.03,1012400,70.08,0.0
2010-08-27,87.2,87.43,86.91,87.02,1302000,70.07,0.0
2010-08-30,87.03,87.43,87.03,87.18,620800,70.2,0.0
2010-08-31,87.2,87.38,87.1,87.15,1154800,70.17,0.0
2010-09-01,86.91,87.46,86.89,87.46,1697900,70.93,0.625
2010-09-02,87.52,87.61,87.34,87.6,603900,71.05,0.0
2010-09-03,87.73,87.86,87.48,87.86,999600,71.26,0.0
2010-09-07,87.68,87.74,87.35,87.73,883500,71.15,0.0
2010-09-08,87.73,87.86,87.66,87.75,835500,71.17,0.0
2010-09-09,88.13,88.13,87.83,88.1,789300,71.45,0.0
2010-09-10,88.23,88.37,88.02,88.33,957600,71.64,0.0
2010-09-13,88.58,88.82,88.45,88.79,1103500,72.01,0.0
2010-09-14,88.78,88.78,88.52,88.77,658700,71.99,0.0
2010-09-15,88.47,88.74,88.47,88.69,570800,71.93,0.0
2010-09-16,88.74,88.9,88.65,88.84,751400,72.05,0.0
2010-09-17,89.05,89.05,88.9,89.0,922800,72.18,0.0
2010-09-20,89.1,89.22,89.05,89.14,631900,72.29,0.0
2010-09-21,89.23,89.23,88.87,88.99,810900,72.17,0.0
2010-09-22,89.1,89.1,88.62,88.63,832700,71.88,0.0
2010-09-23,88.5,88.52,88.25,88.4,758800,71.69,0.0
2010-09-24,88.53,88.89,88.53,88.75,917200,71.98,0.0
2010-09-27,88.93,89.08,88.84,88.9,615900,72.1,0.0
2010-09-28,89.16,89.16,88.8,89.03,1038800,72.21,0.0
2010-09-29,89.2,89.41,89.11,89.24,826600,72.38,0.0
2010-09-30,89.48,89.74,89.23,89.69,2290800,72.74,0.0
2010-10-01,89.21,89.33,88.99,89.22,837800,72.84,0.587
2010-10-04,89.28,89.28,88.89,88.91,2490600,72.58,0.0
2010-10-05,89.25,89.32,89.06,89.23,993500,72.84,0.0
2010-10-06,89.22,89.33,89.05,89.15,1990200,72.78,0.0
2010-10-07,89.35,89.5,89.13,89.33,1371700,72.93,0.0
2010-10-08,89.46,89.68,89.36,89.63,1524800,73.17,0.0
2010-10-11,89.66,89.89,89.63,89.82,644900,73.33,0.0
2010-10-12,89.77,89.95,89.67,89.74,855200,73.26,0.0
2010-10-13,89.93,90.25,89.82,90.04,880300,73.51,0.0
2010-10-14,90.12,90.13,89.55,89.61,994400,73.15,0.0
2010-10-15,89.79,90.0,89.74,89.84,524200,73.34,0.0
2010-10-18,89.95,90.1,89.72,89.72,516300,73.24,0.0
2010-10-19,89.79,89.95,89.68,89.71,601800,73.24,0.0
2010-10-20,89.82,90.02,89.64,89.99,965600,73.47,0.0
2010-10-21,90.09,90.12,89.85,89.85,521000,73.35,0.0
2010-10-22,90.07,90.28,90.01,90.26,418000,73.69,0.0
2010-10-25,90.47,90.77,90.45,90.61,1051500,73.97,0.0
2010-10-26,90.59,90.77,90.55,90.75,568100,74.09,0.0
2010-10-27,90.7,90.8,90.53,90.65,910700,74.0,0.0
2010-10-28,90.89,90.9,90.55,90.7,1078600,74.04,0.0
2010-10-29,90.81,90.9,90.66,90.74,898000,74.08,0.0
2010-11-01,90.3,90.4,89.95,89.97,921400,73.94,0.601
2010-11-02,90.2,90.42,90.07,90.41,859800,74.3,0.0
2010-11-03,90.45,90.8,90.34,90.71,1301600,74.55,0.0
2010-11-04,91.07,91.97,91.06,91.89,1495800,75.52,0.0
2010-11-05,91.78,91.89,91.52,91.79,1281500,75.43,0.0
2010-11-08,91.7,91.79,91.45,91.52,1178800,75.21,0.0
2010-11-09,91.69,91.69,91.1,91.26,705400,75.0,0.0
2010-11-10,91.25,91.25,90.48,90.51,1250800,74.38,0.0
2010-11-11,90.44,90.53,89.81,90.15,1051000,74.09,0.0
2010-11-12,90.14,90.25,89.82,89.82,1088500,73.82,0.0
2010-11-15,90.17,90.2,89.59,89.65,1071300,73.68,0.0
2010-11-16,89.58,89.7,88.49,88.66,1674100,72.86,0.0
2010-11-17,89.25,89.37,89.0,89.11,1827000,73.23,0.0
2010-11-18,89.82,90.24,89.58,90.24,1197000,74.16,0.0
2010-11-19,90.0,90.21,89.84,90.21,592000,74.14,0.0
2010-11-22,89.76,89.95,89.54,89.58,424600,73.62,0.0
2010-11-23,89.38,89.38,88.32,88.35,1975700,72.61,0.0
2010-11-24,88.57,89.02,88.57,88.88,690700,73.04,0.0
2010-11-26,88.77,88.87,88.51,88.56,365000,72.78,0.0
2010-11-29,88.51,89.02,88.48,88.79,598300,72.97,0.0
2010-11-30,88.59,89.12,88.42,88.99,1459300,73.13,0.0
2010-12-01,88.98,89.25,88.79,89.22,1710800,73.81,0.588
2010-12-02,89.26,89.32,89.0,89.27,775600,73.85,0.0
2010-12-03,89.2,89.45,89.16,89.42,1621000,73.98,0.0
2010-12-06,89.42,89.42,89.23,89.37,776300,73.93,0.0
2010-12-07,89.82,89.91,89.67,89.83,946300,74.31,0.0
2010-12-08,89.73,90.0,89.41,89.54,1216200,74.07,0.0
2010-12-09,89.67,89.67,89.34,89.35,457200,73.92,0.0
2010-12-10,89.5,89.61,89.31,89.39,613100,73.95,0.0
2010-12-13,89.4,89.57,88.82,88.94,1176600,73.58,0.0
2010-12-14,89.4,89.4,88.88,89.38,1366900,73.94,0.0
2010-12-15,89.4,89.4,88.91,89.03,566500,73.65,0.0
2010-12-16,88.9,89.36,88.78,89.36,498600,73.93,0.0
2010-12-17,89.35,89.53,89.23,89.49,989700,74.03,0.0
2010-12-20,89.63,89.65,89.5,89.65,587700,74.17,0.0
2010-12-21,89.81,89.89,89.66,89.84,785400,74.32,0.0
2010-12-22,89.85,90.14,89.77,90.09,803000,74.53,0.0
2010-12-23,90.15,90.25,90.12,90.18,560500,74.6,0.0
2010-12-27,90.32,90.36,90.12,90.25,590800,74.66,0.0
2010-12-28,89.87,89.9,89.54,89.73,575100,74.71,0.577
2010-12-29,89.84,90.06,89.72,90.03,535700,74.96,0.0
2010-12-30,90.14,90.14,89.96,90.13,335400,75.04,0.0
2010-12-31,90.13,90.31,90.05,90.29,715700,75.18,0.0
2011-01-03,90.29,90.71,90.27,90.36,1448800,75.23,0.0
2011-01-04,90.56,90.78,90.48,90.77,1077800,75.58,0.0
2011-01-05,90.64,91.01,90.63,91.0,2537800,75.77,0.0
2011-01-06,91.04,91.12,90.69,91.11,2046600,75.86,0.0
2011-01-07,91.12,91.12,90.7,90.76,917900,75.57,0.0
2011-01-10,90.61,90.73,90.57,90.69,517400,75.51,0.0
2011-01-11,90.91,91.09,90.85,91.04,493300,75.8,0.0
2011-01-12,91.05,91.33,91.05,91.23,609600,75.96,0.0
2011-01-13,91.24,91.45,91.17,91.21,1563900,75.94,0.0
2011-01-14,91.35,91.4,91.24,91.36,912500,76.07,0.0
2011-01-18,91.5,91.5,91.25,91.35,1186800,76.06,0.0
2011-01-19,91.27,91.39,91.06,91.07,1073200,75.83,0.0
2011-01-20,91.07,91.13,90.76,90.89,766000,75.68,0.0
2011-01-21,90.98,91.34,90.98,91.26,681100,75.98,0.0
2011-01-24,91.29,91.45,91.29,91.39,697300,76.09,0.0
2011-01-25,91.43,91.53,91.33,91.53,686400,76.21,0.0
2011-01-26,91.64,91.72,91.53,91.72,985500,76.37,0.0
2011-01-27,91.77,91.85,91.69,91.84,679400,76.47,0.0
2011-01-28,91.88,91.89,91.27,91.29,2015100,76.01,0.0
2011-01-31,91.53,91.78,91.36,91.78,1183200,76.42,0.0
2011-02-01,91.31,91.45,91.21,91.37,944600,76.57,0.589
2011-02-02,91.49,91.51,91.37,91.47,550400,76.65,0.0
2011-02-03,91.48,91.56,91.27,91.47,1240800,76.65,0.0
2011-02-04,91.7,91.89,91.52,91.87,1667600,76.99,0.0
2011-02-07,92.01,92.05,91.79,92.04,2260600,77.13,0.0
2011-02-08,92.12,92.16,92.0,92.14,2632400,77.21,0.0
2011-02-09,92.14,92.14,91.62,91.62,936900,76.78,0.0
2011-02-10,91.6,91.91,91.5,91.72,801800,76.86,0.0
2011-02-11,91.87,91.95,91.63,91.95,586700,77.05,0.0
2011-02-14,91.86,92.02,91.86,92.02,660000,77.11,0.0
2011-02-15,92.06,92.06,91.77,91.84,1109100,76.96,0.0
2011-02-16,92.01,92.09,91.87,91.87,1378100,76.99,0.0
2011-02-17,92.0,92.1,91.96,92.08,658800,77.16,0.0
2011-02-18,92.18,92.37,92.11,92.36,870300,77.4,0.0
2011-02-22,92.19,92.24,91.59,91.6,1305600,76.76,0.0
2011-02-23,91.63,91.83,91.59,91.69,1062700,76.83,0.0
2011-02-24,91.85,91.91,91.71,91.76,857300,76.89,0.0
2011-02-25,91.81,92.08,91.78,92.04,1907800,77.13,0.0
2011-02-28,92.14,92.53,91.98,92.5,4044100,77.51,0.0
2011-03-01,91.97,91.98,91.68,91.78,1692100,77.39,0.579
2011-03-02,91.75,91.88,91.7,91.86,1271400,77.46,0.0
2011-03-03,91.91,92.22,91.91,92.19,1615300,77.74,0.0
2011-03-04,92.19,92.21,91.93,92.0,1057200,77.58,0.0
2011-03-07,92.13,92.14,91.92,92.02,1086800,77.6,0.0
2011-03-08,92.0,92.06,91.91,91.94,971400,77.53,0.0
2011-03-09,91.96,92.01,91.65,91.68,1241700,77.31,0.0
2011-03-10,91.74,91.8,91.17,91.2,1098400,76.91,0.0
2011-03-11,91.11,91.35,91.06,91.18,1023500,76.89,0.0
2011-03-14,91.09,91.26,90.76,90.81,1643400,76.58,0.0
2011-03-15,89.9,90.49,89.5,90.34,1598300,76.18,0.0
2011-03-16,90.36,90.62,89.72,89.78,2882900,75.71,0.0
2011-03-17,90.22,90.76,90.22,90.75,1634200,76.53,0.0
2011-03-18,91.14,91.47,91.02,91.18,1300400,76.89,0.0
2011-03-21,91.49,91.78,91.41,91.74,943800,77.36,0.0
2011-03-22,91.62,91.83,91.53,91.79,2285400,77.4,0.0
2011-03-23,91.69,91.82,91.53,91.68,749400,77.31,0.0
2011-03-24,91.76,91.85,91.65,91.76,923100,77.38,0.0
2011-03-25,91.84,91.86,91.76,91.79,478500,77.4,0.0
2011-03-28,91.9,91.9,91.69,91.82,844000,77.43,0.0
2011-03-29,91.7,91.91,91.68,91.87,1010700,77.47,0.0
2011-03-30,91.95,92.06,91.75,92.01,1868800,77.59,0.0
2011-03-31,92.03,92.03,91.87,91.96,924100,77.55,0.0
2011-04-01,91.39,91.53,91.28,91.28,1322400,77.45,0.57
2011-04-04,91.44,91.86,91.35,91.84,3254100,77.93,0.0
2011-04-05,91.64,91.91,91.64,91.74,1338100,77.84,0.0
2011-04-06,91.91,91.98,91.84,91.94,835300,78.01,0.0
2011-04-07,91.93,92.07,91.92,92.03,1156700,78.09,0.0
2011-04-08,92.09,92.12,91.91,92.03,1168900,78.09,0.0
2011-04-11,92.08,92.17,91.93,91.94,1045900,78.01,0.0
2011-04-12,91.98,91.98,91.62,91.65,940100,77.77,0.0
2011-04-13,91.87,92.09,91.83,92.09,1128100,78.14,0.0
2011-04-14,92.0,92.02,91.64,91.72,1538700,77.83,0.0
2011-04-15,91.85,91.9,91.76,91.84,658300,77.93,0.0
2011-04-18,91.7,91.7,91.42,91.52,1736400,77.66,0.0
2011-04-19,91.64,91.86,91.61,91.84,1020800,77.93,0.0
2011-04-20,92.0,92.23,91.91,92.19,716400,78.22,0.0
2011-04-21,92.32,92.43,92.11,92.41,632000,78.41,0.0
2011-04-25,92.45,92.45,92.3,92.31,978700,78.33,0.0
2011-04-26,92.45,92.52,92.33,92.52,575400,78.5,0.0
2011-04-27,92.49,92.58,92.48,92.58,738800,78.56,0.0
2011-04-28,92.58,92.66,92.55,92.63,697600,78.6,0.0
2011-04-29,92.76,92.85,92.68,92.85,799000,78.78,0.0
2011-05-02,92.31,92.42,92.21,92.23,848700,78.74,0.573
2011-05-03,92.42,92.43,92.1,92.25,977700,78.76,0.0
2011-05-04,92.38,92.38,92.12,92.22,959400,78.74,0.0
2011-05-05,92.22,92.22,91.79,91.84,1300000,78.41,0.0
2011-05-06,92.11,92.45,92.11,92.31,968900,78.81,0.0
2011-05-09,92.39,92.51,92.29,92.43,620500,78.92,0.0
2011-05-10,92.33,92.63,92.33,92.63,723600,79.09,0.0
2011-05-11,92.69,92.73,92.37,92.49,595200,78.97,0.0
2011-05-12,92.47,92.58,92.26,92.58,1129800,79.04,0.0
2011-05-13,92.6,92.6,92.2,92.2,1053400,78.72,0.0
2011-05-16,92.26,92.47,92.26,92.38,540400,78.87,0.0
2011-05-17,92.37,92.59,92.11,92.54,1674000,79.01,0.0
2011-05-18,92.48,92.66,92.43,92.65,813000,79.1,0.0
2011-05-19,92.67,92.67,92.51,92.61,715900,79.07,0.0
2011-05-20,92.61,92.61,92.41,92.54,538900,79.01,0.0
2011-05-23,92.26,92.35,92.08,92.1,1204800,78.63,0.0
2011-05-24,92.31,92.37,91.93,91.95,808100,78.51,0.0
2011-05-25,91.95,92.05,91.9,91.95,1407900,78.51,0.0
2011-05-26,91.97,92.0,91.87,91.87,787900,78.44,0.0
2011-05-27,91.95,92.26,91.9,92.15,1225700,78.68,0.0
2011-05-31,92.4,92.46,92.26,92.4,1848000,78.89,0.0
2011-06-01,91.76,91.89,91.15,91.3,2091600,78.43,0.566
2011-06-02,91.36,91.4,91.2,91.24,1177000,78.38,0.0
2011-06-03,90.96,91.08,90.82,90.88,1141100,78.07,0.0
2011-06-06,90.94,91.01,90.57,90.66,1660100,77.88,0.0
2011-06-07,90.9,90.93,90.54,90.59,995500,77.82,0.0
2011-06-08,90.56,90.58,90.14,90.16,1642600,77.45,0.0
2011-06-09,90.21,90.44,90.12,90.22,1480700,77.5,0.0
2011-06-10,90.27,90.35,89.44,89.63,3870000,77.0,0.0
2011-06-13,89.75,89.99,89.29,89.29,2015400,76.7,0.0
2011-06-14,89.97,90.02,89.8,89.85,1253000,77.19,0.0
2011-06-15,89.58,89.85,89.37,89.47,1319400,76.86,0.0
2011-06-16,89.41,89.7,87.63,87.88,7149900,75.49,0.0
2011-06-17,88.89,89.18,88.3,88.85,3486900,76.33,0.0
2011-06-20,88.95,89.57,88.94,89.47,1555600,76.86,0.0
2011-06-21,89.62,90.08,89.56,90.07,2212000,77.37,0.0
2011-06-22,89.9,90.04,89.41,89.42,1667400,76.82,0.0
2011-06-23,89.25,90.0,88.83,89.9,2999800,77.23,0.0
2011-06-24,90.05,90.05,89.33,89.47,1416400,76.86,0.0
2011-06-27,89.51,89.6,89.36,89.45,1137600,76.84,0.0
2011-06-28,89.7,89.81,89.62,89.81,1477500,77.15,0.0
2011-06-29,90.1,90.75,89.95,90.7,1752700,77.92,0.0
2011-06-30,90.7,91.6,90.7,91.31,2514300,78.44,0.0
2011-07-01,91.39,91.45,90.84,91.21,1749800,78.86,0.582
2011-07-05,91.06,91.34,90.91,91.33,2253200,78.96,0.0
2011-07-06,90.99,91.38,90.92,91.37,1969400,78.99,0.0
2011-07-07,91.58,91.73,91.31,91.73,2662100,79.31,0.0
2011-07-08,91.16,91.52,91.14,91.48,1771000,79.09,0.0
2011-07-11,91.01,91.13,90.55,90.58,1967100,78.31,0.0
2011-07-12,90.52,90.66,90.32,90.33,1407200,78.1,0.0
2011-07-13,90.6,91.07,90.54,91.03,1056800,78.7,0.0
2011-07-14,90.87,91.5,90.81,90.98,823300,78.66,0.0
2011-07-15,91.17,91.17,90.89,90.95,688800,78.63,0.0
2011-07-18,90.75,91.0,90.51,90.79,2103500,78.49,0.0
2011-07-19,90.78,91.23,90.71,91.2,894100,78.85,0.0
2011-07-20,91.41,91.41,91.2,91.28,878500,78.92,0.0
2011-07-21,91.45,91.77,91.35,91.72,936300,79.3,0.0
2011-07-22,91.6,91.86,91.54,91.84,670000,79.4,0.0
2011-07-25,91.55,91.74,91.34,91.35,1050600,78.98,0.0
2011-07-26,91.44,91.64,91.33,91.54,570200,79.14,0.0
2011-07-27,91.52,91.58,90.82,90.82,1158100,78.52,0.0
2011-07-28,90.92,91.18,90.83,90.96,689700,78.64,0.0
2011-07-29,90.48,91.08,90.41,91.05,1199100,78.72,0.0
2011-08-01,90.79,91.01,90.25,90.7,907000,78.89,0.551
2011-08-02,90.49,90.5,89.57,89.58,1286700,77.92,0.0
2011-08-03,89.61,89.96,88.81,89.53,2361600,77.88,0.0
2011-08-04,89.0,89.35,86.91,86.95,3396500,75.63,0.0
2011-08-05,87.44,88.13,84.61,86.86,4671900,75.55,0.0
2011-08-08,83.87,85.86,82.33,83.16,6491600,72.33,0.0
2011-08-09,84.25,85.7,83.05,85.7,5124100,74.54,0.0
2011-08-10,85.15,85.29,83.89,84.25,3395000,73.28,0.0
2011-08-11,83.66,85.91,83.66,85.78,2916900,74.61,0.0
2011-08-12,85.98,86.21,85.03,85.38,2273600,74.27,0.0
2011-08-15,85.97,86.89,85.68,86.77,3280700,75.47,0.0
2011-08-16,86.53,86.78,86.12,86.22,2712000,75.0,0.0
2011-08-17,86.63,87.18,86.6,87.17,1668900,75.82,0.0
2011-08-18,86.18,86.23,85.11,86.11,2342700,74.9,0.0
2011-08-19,85.27,86.58,85.09,85.36,1879400,74.25,0.0
2011-08-22,86.0,86.36,85.35,85.46,1681100,74.34,0.0
2011-08-23,85.28,86.24,84.7,86.1,2588800,74.89,0.0
2011-08-24,85.5,86.06,85.19,85.71,2550900,74.55,0.0
2011-08-25,86.22,86.46,85.0,85.02,1678800,73.95,0.0
2011-08-26,85.05,86.05,84.3,85.88,1629000,74.7,0.0
2011-08-29,86.47,86.85,86.18,86.75,2082100,75.46,0.0
2011-08-30,86.61,86.96,86.49,86.91,1774500,75.6,0.0
2011-08-31,87.79,88.38,87.57,88.03,3213700,76.57,0.0
2011-09-01,87.49,87.61,87.23,87.41,1624000,76.52,0.563
2011-09-02,86.57,87.56,86.57,87.0,1814600,76.16,0.0
2011-09-06,85.76,86.3,85.52,85.97,3004100,75.26,0.0
2011-09-07,86.59,86.76,86.11,86.39,916900,75.63,0.0
2011-09-08,86.56,86.85,86.39,86.66,1533100,75.86,0.0
2011-09-09,86.55,86.8,85.63,85.88,1978400,75.18,0.0
2011-09-12,85.31,85.46,84.81,85.14,2110000,74.53,0.0
2011-09-13,85.34,86.0,85.14,85.79,2331900,75.1,0.0
2011-09-14,86.07,86.56,85.66,86.36,1648300,75.6,0.0
2011-09-15,86.56,86.96,86.37,86.94,1534000,76.11,0.0
2011-09-16,87.15,87.15,86.6,86.89,1217200,76.07,0.0
2011-09-19,86.74,86.93,86.38,86.76,1251000,75.95,0.0
2011-09-20,86.92,87.08,86.57,86.9,1509100,76.07,0.0
2011-09-21,86.9,87.08,86.14,86.15,2524900,75.42,0.0
2011-09-22,85.17,85.52,84.78,84.98,2295700,74.39,0.0
2011-09-23,84.73,85.62,84.7,85.21,2251300,74.59,0.0
2011-09-26,85.39,86.38,85.01,85.53,2451400,74.87,0.0
2011-09-27,86.04,86.04,85.5,85.63,3481300,74.96,0.0
2011-09-28,85.58,85.6,84.51,84.67,2696800,74.12,0.0
2011-09-29,85.0,85.28,84.36,84.51,1643100,73.98,0.0
2011-09-30,83.98,83.98,82.73,82.83,2510700,72.51,0.0
2011-10-03,81.92,82.46,81.3,81.3,2560600,71.64,0.538
2011-10-04,80.61,81.18,77.9,81.05,4870500,71.42,0.0
2011-10-05,81.43,82.11,80.73,82.04,2563800,72.29,0.0
2011-10-06,82.29,83.32,81.9,83.31,2317200,73.41,0.0
2011-10-07,83.78,83.8,82.67,83.38,2686900,73.47,0.0
2011-10-10,84.38,85.18,83.87,85.17,2014300,75.05,0.0
2011-10-11,85.03,85.03,84.18,84.23,2278800,74.22,0.0
2011-10-12,84.77,86.28,84.42,86.19,4223000,75.95,0.0
2011-10-13,85.84,86.02,85.11,85.83,3361300,75.63,0.0
2011-10-14,86.31,86.46,86.0,86.43,2760400,76.16,0.0
2011-10-17,86.02,86.07,85.73,85.93,1904100,75.72,0.0
2011-10-18,85.92,86.58,85.43,86.39,2890000,76.12,0.0
2011-10-19,86.55,87.22,86.06,86.11,3574500,75.88,0.0
2011-10-20,86.4,86.88,86.2,86.87,1759800,76.55,0.0
2011-10-21,87.45,87.94,87.25,87.92,2405600,77.47,0.0
2011-10-24,88.0,90.48,87.85,90.3,5630300,79.57,0.0
2011-10-25,89.41,89.83,88.66,88.7,4506500,78.16,0.0
2011-10-26,89.5,89.5,88.45,89.08,2839500,78.49,0.0
2011-10-27,90.74,91.42,90.0,90.39,5132100,79.65,0.0
2011-10-28,90.16,90.2,89.84,90.12,2820700,79.41,0.0
2011-10-31,89.66,89.67,89.2,89.28,2972600,78.67,0.0
2011-11-01,87.53,88.12,86.75,87.17,3132800,77.26,0.526
2011-11-02,87.63,88.18,87.46,88.0,1812500,78.0,0.0
2011-11-03,88.69,88.99,88.12,88.87,1409900,78.77,0.0
2011-11-04,88.38,88.86,88.07,88.78,3759500,78.69,0.0
2011-11-07,88.73,88.79,88.02,88.48,1756000,78.43,0.0
2011-11-08,88.75,88.82,88.33,88.68,1823800,78.6,0.0
2011-11-09,87.71,87.97,86.8,86.8,2151500,76.94,0.0
2011-11-10,87.57,87.71,86.87,86.89,2487700,77.02,0.0
2011-11-11,87.4,88.11,87.33,88.04,1270200,78.04,0.0
2011-11-14,87.88,87.88,87.0,87.45,1603100,77.51,0.0
2011-11-15,87.31,87.4,86.9,87.22,1450000,77.31,0.0
2011-11-16,86.97,87.12,86.35,86.37,1788500,76.56,0.0
2011-11-17,86.51,86.77,85.53,85.95,2131700,76.18,0.0
2011-11-18,86.28,86.31,85.79,85.89,2226100,76.13,0.0
2011-11-21,85.79,85.92,84.82,84.92,3219000,75.27,0.0
2011-11-22,84.9,85.14,84.19,84.27,4123400,74.69,0.0
2011-11-23,84.01,84.2,82.63,82.75,4483000,73.35,0.0
2011-11-25,82.99,83.69,82.53,82.75,1476200,73.35,0.0
2011-11-28,84.53,84.92,84.02,84.6,2455000,74.99,0.0
2011-11-29,84.92,85.15,84.62,85.15,2010300,75.47,0.0
2011-11-30,86.3,86.68,86.07,86.6,2944100,76.76,0.0
2011-12-01,86.0,86.52,85.84,86.43,2442000,77.1,0.549
2011-12-02,86.69,87.0,86.43,86.92,2664700,77.53,0.0
2011-12-05,87.44,87.64,87.12,87.41,2719200,77.97,0.0
2011-12-06,87.37,87.86,87.13,87.8,2355600,78.32,0.0
2011-12-07,87.58,87.68,87.19,87.52,1740600,78.07,0.0
2011-12-08,87.39,87.52,86.94,86.95,1994200,77.56,0.0
2011-12-09,87.1,87.75,87.0,87.7,1355900,78.23,0.0
2011-12-12,87.38,87.38,87.05,87.23,1772000,77.81,0.0
2011-12-13,87.51,87.71,86.87,86.9,1742400,77.52,0.0
2011-12-14,86.93,86.98,86.47,86.75,1317700,77.38,0.0
2011-12-15,87.34,87.35,86.93,87.06,1562200,77.66,0.0
2011-12-16,87.25,87.51,87.0,87.47,1383900,78.03,0.0
2011-12-19,87.54,87.95,87.35,87.36,2268000,77.93,0.0
2011-12-20,87.94,88.52,87.86,88.45,1957100,78.9,0.0
2011-12-21,88.21,88.7,88.1,88.7,1792300,79.12,0.0
2011-12-22,88.63,89.16,88.46,89.04,1885800,79.43,0.0
2011-12-23,88.99,89.51,88.87,89.45,1255200,79.79,0.0
2011-12-27,89.03,89.3,88.8,89.27,2282000,80.11,0.535
2011-12-28,89.41,89.49,88.76,88.85,1899200,79.73,0.0
2011-12-29,89.1,89.44,88.86,89.38,1558600,80.21,0.0
2011-12-30,89.37,89.65,89.26,89.43,1553400,80.25,0.0
2012-01-03,89.82,89.99,89.45,89.72,3118800,80.51,0.0
2012-01-04,89.7,89.71,89.11,89.57,3010000,80.38,0.0
2012-01-05,89.54,89.58,88.99,89.18,2579700,80.03,0.0
2012-01-06,89.39,89.39,88.75,88.9,1916400,79.78,0.0
2012-01-09,88.91,89.23,88.91,89.02,2157800,79.89,0.0
2012-01-10,89.4,89.48,89.2,89.33,2318000,80.16,0.0
